year,mileage,tax,mpg,engineSize,price
2017,24947,125,60.1,2,16998
2017,18990,145,64.2,1.5,14495
2017,39975,145,61.4,2,21480
2017,29474,145,52.3,1,9400
2017,8120,145,51.4,1.5,13900
2017,40170,20,62.8,1,8350
2017,12239,145,65.7,2.1,15680
2017,11161,160,45.6,1.5,13800
2017,15716,145,51.4,1,11600
2017,25119,125,60.1,2,15999
2017,27006,125,54.3,1.2,8150
2017,17039,145,60.1,1,10999
2017,34691,20,68.9,2.1,15980
2017,16626,145,65.7,1,9537
2017,10304,20,60.1,1,11300
2017,33432,0,74.3,1.5,9780
2017,24450,145,74.3,1.5,12200
2017,18743,125,60.1,2,14900
2017,22676,0,65.7,1,10600
2017,23509,145,65.7,1,9800
2017,15724,0,65.7,1,9300
2017,48867,160,48.7,2,16250
2017,19393,0,65.7,1,10100
2017,22865,30,64.2,1.5,12800
2017,35261,145,74.3,1.5,10900
2017,25276,145,54.3,2,15900
2017,22025,145,65.7,1,9991
2017,14294,145,47.9,1.6,13991
2017,23384,150,68.9,1.5,9421
2017,5156,0,65.7,1,9810
2017,19253,0,57.7,1,11291
2017,38200,125,56.5,2.1,24990
2017,35006,145,60.1,1,9290
2017,7554,145,47.9,1.6,11080
2017,21940,150,40.9,2,26950
2017,25270,135,74.3,2.1,21950
2017,23015,0,74.3,1.5,9291
2017,25410,145,54.3,2,15850
2017,21590,145,47.1,2,22995
2017,16515,125,51.4,1,12430
2017,29057,145,67.3,2.1,17990
2017,27909,145,64.2,1.5,13991
2017,17436,145,65.7,1,8991
2017,34937,145,56.5,2.1,24490
2017,12028,145,65.7,1,10991
2017,15952,145,55.4,1,11970
2017,42903,145,74.3,1.5,10170
2017,9963,145,58.9,1.5,15770
2017,9253,160,44.8,1.5,8950
2017,13081,145,52.3,1.6,17595
2017,35270,30,65.7,2.1,23400
2017,14105,145,61.4,2.1,21958
2017,16064,125,52.3,1,10498
2017,7712,0,65.7,1,10498
2017,37838,145,64.2,1.5,14998
2017,20397,125,52.3,2,18998
2017,21698,145,64.2,1.5,9498
2017,6736,20,60.1,1,10498
2017,28975,265,42.8,3,30490
2017,16768,145,74.3,1.5,10731
2017,19907,20,61.4,1,9991
2017,22654,145,65.7,1,9691
2017,56263,125,56.5,2.1,24990
2017,5597,145,41.5,2,17750
2017,10655,0,88.3,1.5,9440
2017,5606,0,57.7,1,11691
2017,11373,30,54.3,1,11891
2017,40023,150,56.5,2.1,23490
2017,11017,0,57.7,1,12391
2017,45151,145,74.3,1.5,8870
2017,15344,235,38.2,1.5,16290
2017,73783,125,56.5,2,12330
2017,40600,145,38.2,1.5,14291
2017,13636,0,65.7,1,9498
2017,9080,20,61.4,1,11998
2017,34216,0,88.3,1.5,8691
2017,18513,145,36.7,3,40321
2017,41547,20,72.4,2,20342
2017,14630,0,78.5,1.5,10270
2017,31697,125,60.1,2,13499
2017,33007,30,64.2,1.5,10495
2017,24498,20,68.9,1.5,10630
2017,18383,20,72.4,1.5,14371
2017,23928,20,60.1,1,10980
2017,7700,0,65.7,1,11740
2017,19399,0,74.3,1.5,11491
2017,10973,150,51.4,1.6,15989
2017,29543,125,52.3,1,8970
2017,26508,145,74.3,1.5,11620
2017,21996,0,57.7,1,11410
2017,38609,125,56.5,2,17750
2017,52632,145,60.1,2,12220
2017,21189,145,53.3,1,10290
2017,28478,145,60.1,2,14190
2017,14398,145,65.7,1,8790
2017,5874,145,65.7,1,9560
2017,9811,0,78.5,1.5,9891
2017,16485,0,65.7,1,8998
2017,23995,145,47.9,3,29062
2017,13264,145,48.7,1.6,18812
2017,15869,145,64.2,1.5,14540
2017,6577,0,78.5,1.5,10391
2017,16303,30,64.2,1.5,12870
2017,39249,145,54.3,2,18499
2017,10783,145,54.3,2,16498
2017,23046,20,68.9,1.5,10998
2017,7118,30,55.4,1,10998
2017,21310,30,61.4,1.5,12991
2017,5357,145,47.9,1.6,11370
2017,12802,0,65.7,1,10900
2017,8650,125,56.5,2.1,21680
2017,23644,145,65.7,1,7710
2017,25150,20,67.3,2.1,16300
2017,27248,20,67.3,2.1,16810
2017,26900,125,58.9,2.1,18289
2017,15309,145,41.5,2,18047
2017,12627,125,53.3,1,9791
2017,13143,125,54.3,1.2,7557
2017,10995,150,65.7,1,10991
2017,33843,145,56.5,2,19061
2017,22001,145,54.3,2,16640
2017,20019,125,56.6,2.1,17880
2017,15892,20,61.4,1,10820
2017,12200,160,44.8,1.5,11491
2017,16137,20,62.8,1,10690
2017,11933,145,64.2,1.1,9995
2017,19694,145,41.5,2,15750
2017,15430,0,74.3,1.5,11498
2017,12451,145,55.4,1,9680
2017,19859,145,74.3,1.5,13430
2017,7774,125,54.3,1.2,8491
2017,21881,145,57.7,1.2,6800
2017,26325,150,65.7,1,9998
2017,10459,30,55.4,1,11998
2017,7008,0,65.7,1,10998
2017,27897,0,65.7,1,10298
2017,49953,145,56.5,2.1,28490
2017,7076,150,47.9,2.1,29800
2017,8794,150,74.3,1.5,13298
2017,11309,265,42.8,3,30300
2017,28263,305,34,3,33000
2017,15265,150,60.1,1,10998
2017,11634,0,65.7,1,10230
2017,33000,125,54.3,1.2,7495
2017,6596,0,65.7,1,11998
2017,52423,150,54.3,2,15191
2017,16284,145,54.3,1.2,8698
2017,23708,145,41.5,2,16000
2017,6994,30,54.3,1,14500
2017,20969,145,56.5,2.1,19890
2017,19079,145,52.3,1.6,18790
2017,31225,145,56.5,2.1,23994
2017,31265,150,60.1,1,10998
2017,17257,145,50.4,2,19495
2017,58000,145,65.7,2,11495
2017,20000,30,55.4,1,10295
2017,10843,200,41.5,2,18610
2017,35452,145,74.3,1.5,9900
2017,26853,20,67.3,2.1,22395
2017,23136,30,64.2,2.1,19495
2017,9574,20,60.1,1,11900
2017,29162,125,51.4,1.6,14994
2017,18549,200,41.5,2,16500
2017,12086,20,74.3,1.5,16294
2017,11111,125,56.5,2,19900
2017,5944,0,65.7,1,11998
2017,23510,150,37.2,3,38990
2017,21617,145,67.3,2,16500
2017,35210,20,61.4,1,8540
2017,38907,150,74.3,1.5,14995
2017,20346,125,54.3,1.2,7640
2017,10150,145,57.7,1.2,7891
2017,23167,145,48.7,1.5,14998
2017,41116,125,60.1,2,12720
2017,9895,125,54.3,1.2,7627
2017,10435,125,54.3,1.2,8191
2017,25152,125,52.3,1,8721
2017,39719,0,65.7,1,7491
2017,25820,125,53.3,2,14307
2017,7595,150,44.8,1.5,12591
2017,15019,145,61.4,1,10057
2017,20019,125,56.6,2.1,17880
2017,12190,150,57.7,2.1,21890
2017,15088,30,61.4,2.1,20990
2017,30199,145,56.5,2.1,28490
2017,27252,150,65.7,1,7911
2017,25621,150,64.2,1.5,12151
2017,31001,30,64.2,1.5,12097
2017,27678,125,56.5,2,18495
2017,37986,145,65.7,1,8299
2017,26805,145,68.9,1.5,9899
2017,25320,150,64.2,1.1,8081
2017,43069,145,68.9,1.5,11990
2017,28303,145,74.3,1.5,10595
2017,32444,150,65.7,1,7991
2017,19877,125,54.3,1.2,8091
2017,11296,145,54.3,1.2,8491
2017,22560,145,54.3,1.2,8330
2017,17350,20,68.9,1.5,11591
2017,20670,145,65.7,1,9520
2017,25395,125,53.3,1,9260
2017,18882,30,64.2,1.5,12990
2017,17130,160,45.6,1.5,13070
2017,20533,145,61.4,1,10000
2017,29252,150,65.7,2,12791
2017,25484,20,64.2,1.5,10490
2017,36952,150,54.3,1.2,7491
2017,8173,0,65.7,1,9491
2017,48054,145,64.2,2.1,14995
2017,30393,125,54.3,1.2,7491
2017,22530,150,70.6,2.1,19990
2017,19501,150,65.7,1,8000
2017,23899,145,68.9,1.5,16790
2017,23092,150,52.3,1,8691
2017,11655,150,54.3,1.2,8491
2017,17983,150,54.3,1,10990
2017,17329,20,68.9,2.1,19000
2017,23882,145,57.7,1.2,7420
2017,20000,145,64.2,2.1,17490
2017,50743,145,65.7,2.1,15362
2017,2000,125,53.3,1,10291
2017,30186,145,74.3,1.5,11500
2017,10521,145,57.7,1.2,8291
2017,13051,145,65.7,1,9990
2017,14186,145,65.7,1,10451
2017,26180,145,54.3,1.2,8351
2017,38000,145,62.8,1,9395
2017,24630,145,54.3,2,16070
2017,20401,125,60.1,2,14270
2017,12054,30,54.3,1,11240
2017,39000,145,64.2,2.1,18812
2017,11233,30,55.4,1,10530
2017,18653,30,64.2,1.5,10330
2017,10249,125,53.3,1,9900
2017,25724,125,52.3,1,9500
2017,30124,160,43.5,2,23942
2017,10268,125,52.3,1,9400
2017,32390,150,65.7,1.6,16911
2017,18691,30,64.2,1.5,14000
2017,24543,145,67.3,2.1,22452
2017,13457,145,60.1,2,16995
2017,18033,20,72.4,1.5,15042
2017,17895,150,44.8,1.5,9391
2017,35877,150,74.3,1.5,10391
2017,20070,145,64.2,1.5,16900
2017,9654,150,60.1,1,11800
2017,16039,145,62.8,1,10200
2017,24510,145,64.2,1.5,13800
2017,14079,150,64.2,1.5,15800
2017,20491,30,55.4,1,10491
2017,28416,145,37.2,3,46002
2017,29609,150,65.7,1,8491
2017,30926,145,52.3,1,9814
2017,48000,20,65.7,2.1,16092
2017,34938,145,54.3,2,14500
2017,26749,145,65.7,1,8995
2017,19067,145,35.8,3,31664
2017,9647,145,60.1,2,16700
2017,26722,145,72.4,2,18836
2017,12157,300,32.8,4,39336
2017,13556,30,64.2,1.5,10100
2017,30000,125,53.3,2,15872
2017,15731,145,54.3,1.2,8194
2017,15815,145,67.3,2,21156
2017,11457,145,47.1,2,23401
2017,35201,125,51.4,2,16407
2017,24303,0,65.7,1,9500
2017,33464,125,53.3,1,9300
2017,28585,30,64.2,1.5,8700
2017,10003,145,64.2,1.1,9457
2017,20084,145,64.2,1.1,8591
2017,27993,30,61.4,2.1,20491
2017,11514,145,48.7,2,20440
2017,22129,145,56.5,2.1,21995
2017,29888,145,74.3,1.5,10000
2017,21567,145,74.3,1.5,11000
2017,13324,125,52.3,1,10500
2017,17105,0,65.7,1,9998
2017,25820,125,53.3,2,14307
2017,16595,145,45.6,1.5,14998
2017,40850,145,74.3,1.5,11498
2017,45613,30,57.7,1.2,6491
2017,10152,145,62.8,1,10197
2017,11581,145,64.2,1.5,14380
2017,26584,150,64.2,1.5,9031
2017,22168,145,48.7,2,19050
2017,68313,20,68.9,1.5,9200
2017,30228,125,51.4,1,10810
2017,24670,0,74.3,1.5,10000
2017,48709,20,74.3,1.5,17200
2017,22700,145,54.3,2.1,25092
2017,21478,150,65.7,1,8691
2017,24698,145,47.1,2,23111
2017,8200,150,57.7,1.2,7499
2017,39382,20,60.1,1,9500
2017,26685,150,60.1,2,16000
2017,32209,0,65.7,1,8151
2017,32493,145,56.5,2,18000
2017,10672,0,74.3,1.5,11920
2017,34510,125,51.4,1.6,16690
2017,23926,30,64.2,1.5,12046
2017,36333,145,64.2,1.5,10190
2017,11115,145,54.3,2,17500
2017,8805,145,51.4,1,11991
2017,23901,20,68.9,1.5,9691
2017,35978,145,74.3,1.5,10691
2017,29200,145,65.7,2,21182
2017,43503,145,60.1,2,12690
2017,16838,145,57.7,1.2,7291
2017,58671,20,62.8,1,7891
2017,19653,145,57.7,1.2,6990
2017,47959,0,78.5,1.5,7480
2017,22420,0,78.5,1.5,10500
2017,18150,125,51.4,1,11510
2017,12280,150,54.3,1.2,8191
2017,42459,150,54.3,2,12271
2017,17453,150,64.2,1.5,14995
2017,38389,145,61.4,1,8891
2017,11955,150,52.3,1,10391
2017,37679,150,64.2,1.1,8291
2017,25965,200,40.9,2,29090
2017,29865,0,74.3,1.5,10991
2017,13850,0,88.3,1.5,9370
2017,24111,145,46.3,1.5,12380
2017,40828,145,74.3,1.5,9740
2017,7199,145,41.5,2,17750
2017,18744,125,53.3,1,9960
2017,10200,145,67.3,2,17997
2017,44965,20,67.3,2,20662
2017,23319,145,57.7,1.2,7190
2017,20286,125,53.3,1,9991
2017,24641,125,54.3,1.2,6717
2017,67339,30,64.2,1.5,10465
2017,6195,145,65.7,1,11495
2017,17360,145,51.4,3,23462
2017,9989,145,56.5,2.1,19890
2017,24900,30,61.4,2.1,21111
2017,30523,125,56.5,2.1,19981
2017,24000,145,65.7,2,21990
2017,14535,145,41.5,2,18367
2017,18750,145,68.9,2.1,17150
2017,16282,145,41.5,2,17267
2017,23592,20,67.3,2.1,18956
2017,12151,145,65.7,1,8991
2017,35753,30,64.2,1.5,9291
2017,5670,20,62.8,1,11020
2017,12109,165,45.6,1.5,14450
2017,26928,0,65.7,1,8740
2017,29824,145,41.5,2,15670
2017,40126,145,65.7,1,7460
2017,15693,145,65.7,1,8500
2017,7024,125,54.3,1.2,8400
2017,21020,0,74.3,1.5,10995
2017,13013,145,57.7,1,12995
2017,22414,160,44.8,1.5,9295
2017,34652,145,65.7,1,8995
2017,27107,145,65.7,1,10291
2017,6424,125,54.3,1.2,7790
2017,15985,145,57.7,1.2,6720
2017,27634,150,40.9,2,31550
2017,25066,145,64.2,2.1,18890
2017,24187,30,61.4,2,16757
2017,17200,145,54.3,2,19995
2017,43499,150,64.2,1.5,9691
2017,22547,300,34.5,4,40980
2017,14950,145,61.4,1,10250
2017,30557,160,44.1,1.6,9050
2017,25928,125,54.3,1.2,7110
2017,7192,20,68.9,1.5,11020
2017,19684,20,62.8,1,10050
2017,41940,145,47.9,2,19710
2017,15065,145,54.3,1.2,7791
2017,10584,145,62.8,1,10447
2017,32457,145,64.2,1.5,12491
2017,12992,0,65.7,1,9600
2017,3829,150,65.7,1,10291
2017,29491,150,65.7,1,8291
2017,4197,145,65.7,1,12090
2017,13800,145,46.3,1.5,12891
2017,18955,30,61.4,2.1,21011
2017,49031,145,46.3,1.5,9920
2017,24584,145,47.9,2,20191
2017,51304,150,60.1,2.1,18258
2017,37153,30,64.2,2,12530
2017,16330,145,60.1,1,10000
2017,24335,145,61.4,2,22151
2017,13219,145,61.4,1,10680
2017,17961,125,52.3,1,9020
2017,19400,160,45.6,2,20795
2017,21127,0,65.7,1,10291
2017,20676,20,68.9,1.5,11491
2017,17899,0,65.7,1,8750
2017,11706,145,64.2,1.1,9540
2017,33273,20,65.7,2.1,14420
2017,21050,145,67.3,2.1,17107
2017,6564,20,68.9,1.5,12110
2017,22499,150,34,3,33890
2017,17599,150,42.8,3,31990
2017,26011,145,33.6,3,30890
2017,22093,145,67.3,2,17197
2017,14638,145,57.7,1.2,7991
2017,45000,20,62.8,1,9171
2017,29475,0,74.3,1.5,10620
2017,9996,145,65.7,1,10260
2017,44000,30,65.7,2,21972
2017,10132,200,47.9,3,28962
2017,14891,150,56.5,2.1,27890
2017,14689,145,57.7,1.2,7500
2017,13366,145,52.3,1.6,18981
2017,19867,145,62.8,1,10495
2017,27891,145,88.3,1.5,9499
2017,49455,145,54.3,2,15999
2017,13063,145,41.5,2,18499
2017,33650,235,44.1,2,17995
2017,23870,145,64.2,1.1,8999
2017,15517,145,60.1,2,18999
2017,34880,145,64.2,1.5,8954
2017,32624,145,47.9,1.6,12999
2017,19347,145,52.3,1,9615
2017,14823,145,68.9,2.1,18162
2017,12954,145,64.2,1.1,9499
2017,23671,0,65.7,1,9460
2017,14860,145,47.9,1.6,12399
2017,12405,30,57.7,1.2,7999
2017,17918,150,60.1,1,10999
2017,14401,150,57.7,1.2,7299
2017,28568,0,78.5,1.5,8499
2017,13988,145,64.2,1.5,29495
2017,13786,145,60.1,2,15549
2017,40341,145,62.8,1,9999
2017,13222,125,60.1,2,17999
2017,26736,145,47.9,1.6,12999
2017,22789,145,41.5,2,17503
2017,38551,145,78.5,1.5,9000
2017,25370,145,60.1,2,16050
2017,18850,0,65.7,1,8600
2017,2690,145,65.7,1,11330
2017,18186,20,60.1,1,10695
2017,13626,145,36.7,2.3,25990
2017,3746,235,36.7,3,41612
2017,29274,0,65.7,1,8290
2017,20050,145,47.9,1.6,11495
2017,40091,145,52.3,1,8999
2017,25082,145,47.9,1.6,12699
2017,12914,125,54.3,1.2,9499
2017,24334,20,60.1,1,10999
2017,13495,145,47.9,1.6,13650
2017,20455,145,62.8,1,13499
2017,9289,145,65.7,1,10999
2017,11882,145,64.2,2,14999
2017,25509,145,56.5,2.1,30991
2017,11825,145,65.7,1,10499
2017,13117,20,62.8,1,9967
2017,26592,200,41.5,2,16999
2017,20000,145,60.1,2,14999
2017,15000,145,65.7,1,9599
2017,11754,145,54.3,1.2,8999
2017,26766,0,65.7,1,10250
2017,27611,30,64.2,1.5,12499
2017,34711,0,65.7,1,8499
2017,57206,20,68.9,2.1,16311
2017,36698,145,70.6,2.1,18772
2017,38139,150,65.7,1,8500
2017,36687,150,60.1,1,9300
2017,15296,0,65.7,1,10500
2017,19027,145,48.7,2,19600
2017,38508,125,58.9,2.1,19811
2017,32204,30,55.4,1,8700
2017,10278,20,61.4,1,11000
2017,27661,145,42.8,3,33142
2017,40115,145,68.9,2.1,14991
2017,14794,145,56.5,2.1,32312
2017,22914,145,35.8,3,32552
2017,22212,145,60.1,2,14719
2017,22224,145,62.8,1,11299
2017,20875,145,65.7,2.1,15691
2017,16533,145,61.4,2,23991
2017,24610,150,67.3,2,15500
2017,7045,160,44.1,1.6,10500
2017,25803,200,40.9,2,31022
2017,23397,30,64.2,1.5,14299
2017,11617,145,44.1,1.6,10319
2017,9034,30,64.2,1.5,10695
2017,2366,145,54.3,1.2,9899
2017,23618,145,53.3,1,10499
2017,23843,145,62.8,1,10499
2017,24024,145,65.7,1,9429
2017,18000,145,57.7,1.2,6999
2017,23570,125,51.4,2,19150
2017,10000,145,65.7,1,10445
2017,36677,125,56.5,1.5,16201
2017,12000,145,65.7,1,9545
2017,10000,145,54.3,1.2,8999
2017,16670,145,62.8,1,10739
2017,19295,145,64.2,1.1,8591
2017,26324,145,65.7,1,10590
2017,65789,30,65.7,2,20882
2017,19891,145,60.1,1,10719
2017,22887,20,61.4,1,9659
2017,18275,145,49.6,1.6,17761
2017,36047,145,61.4,2.1,19762
2017,18390,145,50.4,2,18491
2017,26340,145,61.4,1,9830
2017,19608,20,68.9,1.5,11698
2017,5688,160,45.6,1.5,13100
2017,24277,20,67.3,2,14900
2017,11865,30,64.2,2.1,17392
2017,18969,145,68.9,1.5,16392
2017,15407,145,43.5,2,16700
2017,19086,20,61.4,1,10500
2017,26286,125,54.3,1.2,9000
2017,23609,150,65.7,1,11500
2017,16971,150,60.1,1,11000
2017,26391,30,64.2,1.5,9800
2017,21874,145,60.1,1,11300
2017,34726,30,62.8,2.1,16162
2017,8805,145,45.6,1.5,14900
2017,27243,145,54.3,1.2,7300
2017,17735,145,67.3,2,16900
2017,38565,145,67.3,2,16500
2017,19700,150,47.9,1.6,11990
2017,20070,145,64.2,2.1,19000
2017,17125,145,47.1,2,23000
2017,15656,125,51.4,1.6,15870
2017,13919,145,61.4,2.1,22495
2017,15557,145,60.1,2,15900
2017,18533,145,54.3,2,14600
2017,11256,30,57.7,1.2,8400
2017,17423,150,60.1,1,11000
2017,22020,145,64.2,1.5,10908
2017,22486,20,67.3,2.1,18400
2017,9840,145,65.7,1,11000
2017,17741,125,54.3,1.2,8800
2017,22163,145,74.3,1.5,12298
2017,18093,145,57.7,1.2,6990
2017,29826,160,48.7,2,19431
2017,28636,30,57.7,1,9297
2017,8084,145,65.7,1,10500
2017,16990,145,47.9,1.6,12387
2017,23966,145,72.4,2,21990
2017,41726,160,48.7,2,18998
2017,16391,145,60.1,2,17500
2017,14488,145,54.3,1.2,9800
2017,21218,150,56.5,2.1,22995
2017,41082,125,60.1,2,13155
2017,15000,145,60.1,2,15500
2017,31788,145,65.7,1,10000
2017,16810,145,44.8,1.5,10000
2017,23095,165,45.6,1.5,13000
2017,27343,145,56.5,2.1,27998
2017,2248,150,64.2,1.5,12800
2017,20070,145,64.2,2.1,19000
2017,3438,150,68.9,1.5,12998
2017,21050,145,54.3,1.2,7998
2017,2033,0,65.7,1,10998
2017,20028,30,70.6,2.1,20298
2017,47267,145,74.3,1.5,9860
2017,21632,145,54.3,1.2,8498
2017,24000,145,64.2,1.1,7999
2017,26864,0,65.7,1,7872
2017,29609,20,62.8,1,9920
2017,21590,150,60.1,2,13995
2017,19109,145,47.9,1.6,12780
2017,15935,145,61.4,2.1,21998
2017,32873,145,74.3,1.5,10498
2017,36455,145,65.7,2,20498
2017,12999,0,65.7,1,11498
2017,5436,150,55.4,1,10698
2017,55764,20,67.3,2,10998
2017,32336,0,78.5,1.5,9998
2017,28073,145,60.1,2,17000
2017,13567,30,64.2,2.1,22052
2017,24000,150,58.9,1,11220
2017,36944,145,64.2,1.5,14200
2017,17321,145,56.5,2.1,32472
2017,18387,145,54.3,2,14995
2017,9281,20,67.3,2.1,21380
2017,21439,145,65.7,1,10491
2017,20699,145,74.3,1.5,16177
2017,24955,0,65.7,1,9495
2017,59808,150,67.3,2.1,14610
2017,29360,145,70.6,2.1,14250
2017,33964,30,64.2,2.1,16860
2017,18656,20,60.1,1,10795
2017,14877,145,51.4,1.5,12900
2017,18405,145,56.5,2.1,21182
2017,21055,150,33.6,3,30996
2017,22677,145,57.7,1,10228
2017,13411,145,54.3,1.2,7900
2017,12224,145,54.3,1.2,8500
2017,13732,150,45.6,1.5,16500
2017,6183,150,58.9,1.5,18500
2017,13733,145,74.3,1.5,15991
2017,10871,125,60.1,2,17300
2017,43939,20,70.6,2.1,16991
2017,4825,150,45.6,1.5,17000
2017,10537,150,43.5,2,22491
2017,31904,145,54.3,2,16291
2017,14630,145,54.3,1.2,7600
2017,9076,145,40.4,2,30732
2017,19780,30,61.4,2,25450
2017,21792,30,57.7,1.2,6999
2017,59397,20,72.4,2,17650
2017,15969,125,54.3,1.2,6991
2017,6368,145,57.7,1.2,7695
2017,32232,145,61.4,2,21832
2017,69791,0,74.3,2.1,17973
2017,28294,145,65.7,1,9277
2017,26476,150,60.1,1,11600
2017,20885,150,54.3,1.2,9700
2017,29881,30,54.3,1,11500
2017,15958,260,36.2,3,27526
2017,19926,160,51.4,3,24913
2017,28330,150,65.7,1,9200
2017,29036,125,56.5,2.1,18495
2017,13400,125,51.4,2,20495
2017,12505,125,60.1,2.1,20495
2017,14952,145,42.2,2,23995
2017,20992,125,58.9,2.1,19990
2017,24000,30,57.7,1.2,6695
2017,41197,150,47.9,1.6,10699
2017,16088,150,51.4,1,12700
2017,22234,145,65.7,1,9500
2017,11759,145,64.2,2.1,20562
2017,23337,0,65.7,1,9799
2017,15555,145,54.3,2,17000
2017,28969,145,65.7,1,10000
2017,7391,0,65.7,1,9200
2017,34682,145,65.7,1,8995
2017,25456,145,65.7,1,8795
2017,27530,20,60.1,1,11000
2017,18378,125,54.3,1.2,8799
2017,24915,145,47.9,2.1,27690
2017,29815,30,57.7,1.2,7495
2017,11574,0,74.3,1.5,11900
2017,18734,145,54.3,1.2,9000
2017,12847,0,65.7,1,10380
2017,29927,145,74.3,1.5,9980
2017,7573,145,52.3,1,10699
2017,39413,125,58.9,2.1,18358
2017,24526,145,65.7,1,9499
2017,4070,145,64.2,1.1,10290
2017,12995,145,60.1,2,17995
2017,5720,145,54.3,1,11995
2017,32434,150,64.2,2.1,16491
2017,43074,145,48.7,1.6,18152
2017,24945,20,72.4,1.5,14891
2017,22000,125,58.9,2.1,20991
2017,25652,30,62.8,2.1,16300
2017,18494,145,64.2,1.5,11000
2017,20309,145,60.1,1,11250
2017,15500,20,65.7,2.1,17750
2017,40206,125,56.5,2,19200
2017,39028,30,64.2,1.5,9750
2017,18000,145,43.5,2,19701
2017,14800,125,58.9,2.1,20995
2017,36368,20,65.7,2.1,15450
2017,30000,150,65.7,1.6,18750
2017,30000,150,51.4,1.6,13495
2017,17987,125,56.5,2.1,26995
2017,23407,30,70.6,2.1,21250
2017,23105,150,56.5,2,17700
2017,21878,145,54.3,2,15750
2017,8674,145,65.7,2,24500
2017,35000,150,47.9,2,19750
2017,14661,160,44.1,1.6,11000
2017,30968,145,35.3,3,33499
2017,32000,30,61.4,2.1,19545
2017,16941,145,68.9,1.5,13862
2017,23479,145,42.2,2,23890
2017,21687,145,65.7,1,9999
2017,21419,145,60.1,2,14900
2017,38545,145,35.3,3,31692
2017,17440,145,47.9,2.1,29462
2017,20362,145,65.7,2.1,22995
2017,21899,125,51.4,1.6,14295
2017,22649,150,55.4,1,10500
2017,61954,125,56.5,2.1,21449
2017,30200,145,67.3,2.1,22479
2017,19168,145,65.7,1,11200
2017,33440,145,57.7,1.2,6977
2017,33495,125,56.5,2.1,22495
2017,7564,150,65.7,1,11750
2017,18342,150,65.7,1,9500
2017,19825,150,61.4,1,10250
2017,14892,200,40.9,2,29750
2017,28939,145,42.8,3,28360
2017,13500,145,35.3,3,31741
2017,11365,125,54.3,1.2,9800
2017,24187,145,56.5,2.1,28910
2017,8965,145,64.2,1.1,10500
2017,26294,145,47.9,1.6,12500
2017,14090,145,74.3,1.5,11370
2017,10276,145,60.1,1,12499
2017,10981,20,61.4,1,11000
2017,14203,145,67.3,2,16767
2017,15133,20,62.8,1,10020
2017,4218,125,54.3,1.2,9230
2017,25048,145,36.2,3,28672
2017,58111,30,64.2,1.5,8691
2017,11087,125,60.1,2,16065
2017,24290,200,41.5,2,16980
2017,29678,145,54.3,2,11890
2017,4750,125,54.3,1.2,7969
2017,19745,145,47.9,1.6,11494
2017,67336,150,47.9,1.6,8990
2017,27256,125,60.1,2,15300
2017,31598,150,60.1,2,14990
2017,14640,145,57.7,1.2,8495
2017,19794,125,60.1,2,15575
2017,30526,0,74.3,1.5,10480
2017,32813,125,60.1,2,14545
2017,32717,160,45.6,1.5,14990
2017,24477,125,60.1,2,15300
2017,37722,20,68.9,1.5,9191
2017,18213,145,60.1,2,14020
2017,19071,145,67.3,2,15995
2017,28158,20,62.8,1,10230
2017,17001,145,41.5,2,17994
2017,35399,30,64.2,1.5,8864
2017,26097,150,64.2,1.5,14995
2017,14059,30,64.2,1.5,14995
2017,10386,145,65.7,1,9495
2017,4426,145,48.7,2,23380
2017,23217,150,56.5,2.1,20282
2017,39039,145,74.3,1.5,10420
2017,27961,145,74.3,1.5,11360
2017,16207,145,57.7,1.2,6830
2017,23572,125,51.4,1.5,11795
2017,13450,145,38.2,1.5,14450
2017,18138,145,60.1,1,12250
2017,41491,145,65.7,1,8680
2017,20226,145,65.7,1,8800
2017,21103,125,54.3,1.2,7510
2017,27948,145,46.3,1.5,11990
2017,13219,0,74.3,1.5,10200
2017,23817,0,57.7,1,11250
2017,14478,0,74.3,1.5,12590
2017,18957,145,40.9,2,28582
2017,17729,145,61.4,2,21990
2017,11961,20,62.8,1,10510
2017,24325,145,65.7,2,20690
2017,6745,145,65.7,1,11175
2017,12069,145,65.7,2,21990
